objek wisata,ulasan, atraksi,amenitas,aksesibilitas
wbl,"Good place for recreation..
Nyaman buat klg dg baby n balita juga utk lansia krn minim tangga.. Dekat dg pujasera di setiap wahana...
Wahana utk remaja ekstreembroo...
Dg htm terjangkau n toilet yg bersih n lahan parkir yg luas Wes pokoke view e apik dan tidak mengecewakan ...",positif,positif,
wbl,Kamar ganti kolam renangnya jorok gak ada gantungan bajunya..,,negatif,
wbl,"Kebetulan datang pas barengan sama banyak banget rombongan anak sekolah, sehingga ada penumpukan di pintu masuk. Ruang bilas dan ruang ganti yg sangat kurang layak dan kurang mencukupi utk jumlah pengunjung segitu banyak. Belum lagi ruang bilas sangat tertutup tanpa ventilasi udara, td ada yg pingsan disana. Ruang bilas hanya ditutup tirai yg menyatu antara satu ruang dengan ruang lain. Sehingga klo satu ditarik surang satunya juga ikut terbuka.",,negatif,
wbl,Anak-anak saya puas liburan di WBL.... Harga makanannya pun masih terjangkau,,positif,
wbl,lumayan menghibur bagi anak2. pinggir pantai,positif,,
wbl,"Kali ketiga kesini antar rekreasi anak sekolah. Fuulll, gak bisa menikmati liburan karena barengan sama rombongan anak sekolah ber bis2. mau mainan juga antriannya panjang buanget.",negatif,,
wbl,Wisata yg sangat bagus buat keluarga...harga yg terjangkau...pokoknya top .....tempatnya bersih...,positif,positif,
wbl,Degan jelly,,,
wbl,"Semakin bagus dan lengkap wahananya, puas seharian berwisata tanpa harus keluar lokasi",positif,,
wbl,Cocok buat liburan keluarga,positif,,
wbl,"Boleh bawa makanan ringan dan minuman masuk, masuk wahana permainan tidak perlu menunggu full, walaupun sedikit tetap dioperasikan wahananya",positif,,
wbl,"Seru gayss,,, saya baru pertama kali main ke sini. Jauh"" dari Tanggerang Selatan.",positif,,
wbl,Bagus sekali,,,
wbl,"Asyik, menarik dan mengedukasi siswa",positif,,
wbl,Jual keliling,,,
wbl,Wisata keren & juga lengkap untuk semua usia di pesisir LA,positif,,
wbl,"Murah, meriah, puas",,positif,
wbl,"Bagus sekali,,rekomendasi untuk berwisata keluarga,gathering,anak-anak sekolah maupun yang lainnya...tempatnya juga terjaga bersih,,",positif,positif,
wbl,Bagus dan nyaman,,,
wbl,So so lah...,,,
wbl,Sangat menarik,positif,,
wbl,Menyenangkan,,,
wbl,"Tempatnya bagus, bersih, banyak wahana.. sayangnya untuk anak dibawah 6th tidak banyak wahana yg bisa dimainkan.. untuk harga tiket bervariasi mulai harga 50rb sampai 100.",negatif,positif,
wbl,Sangat cocok untuk Tempat liburan keluarga..,positif,,
wbl,Bagus,,,
wbl,"Sarana toilet diarea parkiran kurang , selalu antri",,negatif,
wbl,Banyak wahana yg dlm perbaikan. Klo beli karcis terusan jadi agak kecewa yaa..,negatif,,
wbl,Wahana wisata yang berada di pesisir pantai dengan berbagai arena bermain yang memanjakan pengunjungnya... Punya masjid yang baguss dan cocok untuk bersantai juga ... Alhamdulillah,positif,positif,
wbl,Okay,,,
wbl,wahana nya lengkap seru,positif,,
wbl,"tempat wisata yg lengkap dilamongan, harganya sesuai dengan fasilitas yg didapet sih",,positif,
wbl,"Walau sudah lebih dari 10 thn, rumah sakit hantu masih favorit serunya.",positif,,
wbl,Banyak permainan menarik yg wajib di coba,positif,,
wbl,Tempat yang seru dan menyenangkan,positif,,
wbl,Bagus banget,,,
wbl,"Terkahir kesini beberapa tahun lalu ternyata tidak ada yang berubah, hanya beberapa yang berubah, tapi perubahan nya tidak bagus",negatif,,
wbl,sejak jaman sd sih kesini..baru ngulas aja.. bagus tempatnya. kek selalu jadi idola permainan²nya apalgi rumah berhantunya. sama auditorium serangga,positif,,
wbl,Bagus dan enak buat liburan keluarga atopun sama teman,positif,,
wbl,Bagus tapi slot parkir ga memadai sehingga harus parkir di parkir liar yg harganya 2x lipat(20rb),,negatif,
wbl,Bagus dan bersih,,positif,
wbl,Mungkin karena pandemi.  Beberapa wahana sdh mulai rusak..,,negatif,
wbl,Serrruuuu,,,
wbl,"Banyak permainan dengan tiket full,  pagi sampai sore berasa happy",positif,,
wbl,Puasss bngt,,,
wbl,Seru banget,,,
wbl,"Kesini cuma cari oleh2 saja.. Ternyata oleh2  rata2 sdh dikemas 10.000 dpt 3 utk kripik2 an. Tp sy cari yg khas.. Jenang pacirsn tidak ada. Yg khas lainnya berbagai krupuk, kripik ikan layur, gula aren, ada pasong yg dbungkus spti lepet tp syg 1 hari sdh lender, trasiii",,negatif,
wbl,"Mungkin jembatan penghubung antara WBL & Maharani Zoo yg perlu ditingkatkan kualitas & kebersihannya.
Mengingat lokasi yg cukup panas, mungkin juga perlu ditambah spot2 teduh.",,negatif,
wbl,"
Untuk wahana yang ada diwbl rata² untuk dewasa..yang anak² nggak begitu banyak..
",negatif,,
wbl,"Saatnya manjakan anak, tempat bersih tertata dan relatif murah",positif,positif,
wbl,"Tempat wisata di Lamongan paling luar biasa serunya, pelayanan sangat ramah,, sangat disayangkan akses jalan menuju ke wbl sungguh terjal penuh lubang",,positif,negatif
wbl,saran aja mushola yg ada d area kolam renang Deket foodcout kalau bisa agak lebih baik dikit. Seperti di lokasi2 wahana lain ...,,negatif,
wbl,"makanan foodcourtnya enak , murah , rasanya masih aman gakaya tempat wisata lain. pusat oleh2 jg masih manusiawi harganya. tapi sayang pantainya gabisa buat kecek2",,positif,
wbl,Alhamdulillah supir udh diperhatikan sama pihak pengelola wisata dengan diberi banus walaupun cm makan minum ma snak luar biasa. Makasih WBL.,,positif,
wbl,wahana cukup bagus dan fasilitas beragam,positif,positif,
wbl,"Masjid di dekat tempat parkir cukup luas, di dalam juga ada musholla kecil. Kalau ingin oleh2 kaos, harganya cukup terjangkau. Jangan lupa beli Wingko Babat khas Lamongan.",,positif,
wbl,Pengunjung WBL sudah makin ramai pasca pandemi covid,,,
wbl,Banyak yang kurang,,,
wbl,"Tempat yang cocok banget buat anak-anak. Ada berbagai permainan yang menarik buat anak-anak sampai orang dewasa. Dan ada kolam renang yang tentunya bisa dipakai segala usia. Kalo kesini mending beli tiket terusan wbl+mzg karena biar sekalian bisa keliling liat berbagai macam hewan + masuk ke Goa Maharani. Selain itu hampir semua permainan free kalo pake tiket terusan jadi enak bisa main sepuasnya. Selain itu mending datengnya agak pagi biar waktunya lebih lama dan santai nggak keburu tutup, karena tutupnya sekarang sampai jam 4 sore aja.",positif,,
wbl,"WBL SERUU ABISSS. destinasi wisata yang sangat cocok untuk dikunjungi keluarga atau teman, karena ada wahana yang sangat banyak dan juga ada pantai yabg dapat memanjakan mata. yang awalnya saya kira wahananya membosankan ini malah sangat memicu adrenalin dan cocok untuk orang yg suka main wahana seperti ini. tiket masuk terusan juga hanya 75k karena saya datang saat weekday. tersedia pujasera dan masjid juga didalamnya.",positif,positif,
wbl,"Asikkk bgtt.. Berasa private place.
Wahananya bisa semua kecuali rollercoster sm satu lagi gtw apa..",positif,,
wbl,Wisata yg terletak di paciran masuk daerah lamongan dulu namanya pantai Tanjung kodok. Sudah ke dua kali kesini..makin banyak wahana tambahan nya. Ada tiket terusan ke goa maharani. Saran ..klo kesini pagi aja biar semua wahana bisa dinikmati dan bisa cuzz ke goa juga karena tutup jam 4 sore.,positif,,
wbl,"Wahana permainannya semakin banyak dan tempat banyak yang berubah, terakhir kesana 2018 hehehe.
Tp sekarang tempatnya tambah bagus kok",positif,,
wbl,"Wahana wisata yang lengkap serta luas, ada kebun binatangnya juga.. Walaupun tiketnya cukup lumayan mahal tapi sesuai dengan apa yang di dapat..",positif,,
wbl,"Lokasinya luas, banyak wahana permainan yang bisa kita nikmati disini, ada waha air juga lho gaesss. Cocok buat tamu group atau rombongan kesini.
Tempatnya luas, jangan kuatir kalo kesini banyak yang jual kok makanan, minuman, serta oleh-oleh, buat yang tersayang.",positif,positif,
wbl,"Wahana seru, pantainya bagus, klo renang ditempat dewasa hrus pakek baju renang tpi ada tempat sewa baju renang sih",positif,positif,
wbl,"Sebuah tempat wisata dan taman bermain yang sangat luas dan lengkap tidak kalah dengan dunia fantasi Ancol, pemandangan laut yang indah, terdapat miniatur Walisongo didalamnya, ada minimarket dan pasar rakyat di lantai bawah sehingga memungkinkan pengunjung untuk berbelanja oleh-oleh ataupun hasil laut masyarakat sekitar, parkir luas, ada masjid megah dihalaman dan di dalam area wisata tiket terjangkau karena sudah termasuk paket permainan tertentu.",positif,positif,
wbl, ada bbrp tempat yg sepertinya kurang disukai pengunjung seperti diabaikan/terbengkalai tdk terawat seperti anjungan wali songo dan anjungan jenis2 serangga.,negatif,,
wbl,"Rekomended banget, sangat cocok untuk liburan keluarga , sekolah , ataupun kantor. Banyak wahananya. Dan harganya sangat murah.",positif,,
wbl,"Semakin bagus. Semakin banyak wahana permainannya
Untuk fasilitasnya juga lengkap dari toilet mushola . Kemarin kesini tiket masuk 75rb udh free semua wahana
See you next time",positif,positif,
wbl,"Ke sini-nya kalo ada acara study wisata bersama anak-anak Masasila, ya. Hehe, karena bisa setahun or dua tahun sekali ke WBL jadinya ya berkesan. Awal Januari lalu entah sudah keberapa kalinya ke WBL. Alhamdulillah, semakin ke sini semakin baik, lah. Harga tiket standar kalo dibandingin sama Jatim Park (bahkan buat sy lebih terjangkau). Fasilitas bagus buat dewasa, remaja, anak-anak. Jadi menyesuaikan sj. Fasilitas umum lainnya (toilet, musala, rest area, area parkir) cukup bagus dan fungsional. Food court nya yang mungkin harus dibenahi, harga lumayan juga rasa harus lumayan, dunk. Bintang 4,5 buat WBL yaa. Semoga next bisa ke sini lagi. Aamiin.",positif,positif,
wbl,"Nyaman,pelayananny ramah ,wahana bermain banyak buat anak sampai dewasa ada jga ada kolam renang jga ada lautny ...bagus dhhh GK nyesel kalau kewbl",positif,positif,
wbl,Mantapp bestie sesuai dengan harga lah bisa naik wahana apapun sampai puasss pokok nya sukses buat wbl and team,positif,,
wbl,view pantai nya ciamik,positif,,
wbl,Tempatnya bersih luas ...pilihan wahana juga banyak..harga makanan standart...toilet juga bersih...,positif,positif,
wbl,"tempat wisata yang nyaman untuk anak-anak dan dewasa, dengan harga tiket yang kompetitif",positif,,
wbl,"Wahana bermain untuk keluarga, banyak pilihan untuk bermain, termasuk berenang juga.",positif,,
wbl,"Wisata keluarga dengan wahana yang asik untuk dewasa, remaja maupun anak2",positif,,
wbl,Tempat wisata di kawasan Pantura yang memanjakan banget asyik deh pokonya ...berbagai wahana mainan ada di sini,positif,,
wbl,Ya wahananya itu itu aja,negatif,,
wbl,"Tempatnya sangat luas dan menyediakan banyak sekali fasilitas², disana juga menyediakan tempat khusus bagi pengguna kursi roda",,positif,
wbl,"Tempat wisata yg mirip2 dufan tapi versi lebih kecilnya yaaah, ada banyak bgt wahana dan juga lebih murah dong pastinya ..
Toiletnya juga bersih, banyak yg jual makanan ataupun oleh2 khas Lamongan. Dengan pemandangan lautan jadi nilai plus untuk tempat ini.
Berikut foto yg saya ambil ketika berkunjung disana",positif,positif,
wbl,Tempatnya bagus sihh. Taman bermainnya juga cukup edukatif. Ramah anak dan keluarga. Recommended banget. ,positif,positif,
wbl,"Tempat luas banyak tong sampah lucu bentuknya
Seru wahananya",positif,positif,
wbl,Banyak sekali permainan dan spot foto nya bagus untuk tempat refreshingg,positif,,
wbl,"Nice place to refreshing...
Masih sepi, untuk kebersihan sarana perlu ditingkatkan (mushola)",,negatif,
wbl,Bagus bngt hrg jg sesuai anak2 senang,positif,,
wbl,Wisata yang sangat memuaskan...mulai anak anak hingga dewasa,positif,,
wbl,"Tempat luas nyaman, Banyak permainannya.. Seru menguji adrenalin.. Bersih juga",positif,positif,
wbl,"seru banget disini, bisa main sepuasnya di wbl banyak wahananya, cobain semuanya yaa",positif,,
wbl,"Banyak arena bermain yang menantang adrenalin, cocok untuk orang anak smp hingga dewasa, ada juga beberapa wahana yang ramah anak kecil, cocok untuk wisata keluarga, sangat recommended menghilangkan stress",positif,,
wbl,"Utk pujaseranya, rasa makanan standart lah.
Saran saya utk yg low bugdet makan diluar area jauh lebih terjangkau",,negatif,
wbl,Wisata wahana yg sangat terjangkau. Cuma wahananya masih sama dan terkesan jadul. Ga banyak foto soalnya sibuk main,negatif,,
wbl,Banyak wahana menarik. Tiket entrance dan tiket terusan. Beberapa wahana mesti bayar lagi. Wahana dekat pantai cukup menantang.,positif,,
wbl,"Wisata Bahari, Edukasi, wahana permainan dan Sejarah Budaya",positif,,
wbl, anak-anak suka karena banyak permainan dan kebun binatangnya,positif,,
wbl,Wisata Bahari Lamongan ..tempatnya sangat bagus tuk anak anak dan orang tua...bisa bersepeda di tepi laut sambil menikmati laut yg indah..buruan ya,positif,,
wbl,"Recommended untuk liburan bersama keluarga, teman dan pasangan. Banyak pilihan wahana seru, asyik dan cocok untuk anak2.",positif,,
wbl,"Tempat wisata nya lumayan bagus, ada hewan, waterpark, pantai pun ada lengkap pokonya, pasarnya juga menjual berbagai oleh, mulai dari makanan, pakaian, pernak pernik khas lamongan...harga tiketnya sekarang juga terjangkau,mulai dari 50-130rb...",positif,positif,
wbl,Salah satu destinasi wisata di pinggir pantai Utara bagian Lamongan,positif,,
wbl,"Wahana bermain, kolam renang, & hewan2",positif,,
wbl,Wahananya seru2 dan pemandangan pantai nya indah. Tiket lebih murah saat weekdays,positif,,
wbl,"Banyak wahananya, lokasi pinggir laut, cocok untuk liburan keluarga",positif,,
wbl,"
Seru banget tempatnya..
Cocok untuk anak2..
Terutama kolam renang yang jadi sasaran utama..
",positif,,
wbl,"Sejuk dan indah, menyenangkan bagi anak2 maupun orang dewasa",positif,,
wbl,"Banyak wahana menarik, usahakan jangan di waktu libur semester.",positif,,
wbl,Sangat berkesan sekali berkunjung ke tempat ini.,positif,,
wbl,"bersih, tertata masih sama saat masih awal dibuka dulu",,positif,
wbl,"Wisata terusannya di banyakin dungg
Kalau ada gocart makin asyik..",negatif,,
wbl,"Lumayan Bagus, terakhir kali kesini tahun 2011.. ditahun 2022 banyak sekali peningkatan..",positif,,
wbl,"Wahananya banyak, tiket terjangkau, masih sepi karna pandemi jadinya enak, gak perlu antri"" langsung naik aj.",positif,,
wbl,"Bagus, tp menu makanan diusahakan lebih banyak pilihan.",,negatif,
wbl,tidak bisa bermain dengan si mpuss di ruang ber-AC lagi krn sudah tidak lg ruangan kosong hik..hik,,negatif,
wbl,"Lokasi wisata di pantai utara lamongan.Banyak wahana tersedia, disarankan beli tiket terusan. Makanan tersedia di dalam areal lokasi wisataParkiran luas dan lega, akses keluar masuk cukup mudah",,positif,positif
wbl,"Tempat wisata yg terdapat banyak wahana. Baik darat, udara, maupun air. Di tempat ini juga terdapat warung makanan dan minuman yg dapat disinggahi ketika lelah ",positif,positif,
wbl,"Disini panas banget siapin topi. Suka tempatnya bagus, sayangnya es krim kebanyakan cepet bgt abis siang jam 12 aja dah habis smua.",positif,negatif,
wbl,harga standard. makanan standard. pelayanan memuaskan. nilai tambah adalah gak harus ngantri during pandemi mereda,,positif,
wbl,"Asik menarik indah tpatnya
Aman",positif,,
wbl,"Tempatnya bagus, banyak pilihan wahana. Toilet juga banyak di setiap sudut, yg jelas juga kebersihan terjaga.",positif,positif,
wbl,"Paket lengkap wahana bermain, pantai dan kebun binatang",positif,,
wbl,Wisata ini sangat seru banyak permainan yg menyenang kan,positif,,
wbl,Liburan ke wbl sangat menyenangkan bisa bermain semua wahana dan menikmati indahnya pesisir laut,positif,,
wbl,Warung dalam wisatanya masih banyak yang tutup kalau hari kerja,,negatif,
wbl,"Sangat menarik, dengan wahana permainan yang menantang dan menaikkan adrenalin dijamin memberikan pengalaman yang tidak terlupakan. Wbl jooosss ",positif,,
wbl,Tempat wisata yang indah dan banyak wahana permainannya...,positif,,
wbl,Pengalaman pertama berselancar dengan kano,positif,,
wbl,"Pemandangan yang indah, wahana lumayan banyak",positif,,
wbl,"Disini seperti tempat main wahana lainnya,ada bianglala,crazycar,histeria,bioskop 3D,dan masih banyak lainnya.disini banyak yang menjual makanan minuman bahkan pakaian.dibelakang langsung menghadap ke laut yang cantik dan masih bersih",positif,positif,
wbl,"Murah, dan lengkap semua wahana berfungsi",positif,,
wbl," bagus, tapi minusnya adalah hewan hewan didalamnya kurang terawat, terlihat kurus kurus dan bahkan ada yg terluka, ada rusa yang lengannya terluka sampai terlihat dagingnya, terlebih kucing kucing di destinasi rumah kucing. mungkin karena dampak finansial dari covid, tapi saya harap kedepannya lebih dijaga lagi hewan hewan tersebut karena mereka juga makhluk hidup.",negatif,,
wbl,Wisata yang penuh game yang asik cocok untuk anak anak yang masih kecil sampai dewasa karema semua permainan cocok untuk anak anak sampai oarang tua pun dari rumah hantu rel coaster tempat renang samapai waisata pantai di wbl juga menyediakan penginapan bagi pengunjung yang berasal dari luar lamongan,positif,positif,
wbl,Bagus bgt rekomen paket WBL,positif,,
wbl,Tempat yang menyuguhkan berbagai macam wahana wisata untuk anak maupun dewasa yang berlokasikan didekat laut utara jawa,positif,,
wbl,Bagus untuk anak2,positif,,
wbl,"Bagus, wahana lengkap, cocok buat wisata keluarga, cukup terjangkau. Semoga segera pulih kondisinya, biar rame pengunjung lagi...",positif,,
wbl,Lengkap permainan wisatanya sangat menarik cocok bagi keluarga,positif,,
wbl,Cocok untuk berwisata dan berlibur bersama,positif,,
wbl,"untuk berkumpul bareng keluarga ini cukup bagus ya, ada banyak wahana,",positif,,
wbl,"Tempatnya bersih dan bagus, banyak sekali wahana yg ditawarkan, parkir luas dan belanja oleh2 harga terjangkau",positif,positif,
wbl,Semakain mantap juga terjangkao tiket masukya,positif,,
wbl,Tempatnya bagus....cocok buat anak2 karyawisata.....,positif,,
wbl,Parkiran cukup luas. ,,positif,
wbl,"Wisata legendaris di Lamongan, sangat menyenangkan sekali untuk berwisata bersama dengan keluarga, apalagi untuk urusan tiket, wajib hukumnya beli tiket terusan untuk menikmati semua wahana di wisata ini !!",positif,,
